time_s,position_m,velocity_m_per_s,acceleration_m_per_s2,
3.315000,27.514500,16.575000,5.000000,
3.320000,27.597500,16.600000,5.000000,
3.325000,27.680625,16.625000,5.000000,
3.330000,27.763875,16.650000,5.000000,
3.335000,27.847250,16.675000,5.000000,
3.340000,27.930750,16.700000,5.000000,
3.345000,28.014375,16.725000,5.000000,
3.350000,28.098125,16.750000,5.000000,
3.355000,28.182000,16.775000,5.000000,
3.360000,28.266000,16.800000,5.000000,
3.365000,28.350125,16.825000,5.000000,
3.370000,28.434375,16.850000,5.000000,
3.375000,28.518750,16.875000,5.000000,
3.380000,28.603250,16.900000,5.000000,
3.385000,28.687875,16.925000,5.000000,
3.390000,28.772625,16.950000,5.000000,
3.395000,28.857500,16.975000,5.000000,
3.400000,28.942500,17.000000,5.000000,
3.405000,29.027625,17.025000,5.000000,
3.410000,29.112875,17.050000,5.000000,
3.415000,29.198250,17.075000,5.000000,
3.420000,29.283750,17.100000,5.000000,
3.425000,29.369375,17.125000,5.000000,
3.430000,29.455125,17.150000,5.000000,
3.435000,29.541000,17.175000,5.000000,
3.440000,29.627000,17.200000,5.000000,
3.445000,29.713125,17.225000,5.000000,
3.450000,29.799375,17.250000,5.000000,
3.455000,29.885750,17.275000,5.000000,
3.460000,29.972250,17.300000,5.000000,
3.465000,30.058875,17.325000,5.000000,
3.470000,30.145625,17.350000,5.000000,
3.475000,30.232500,17.375000,5.000000,
3.480000,30.319500,17.400000,5.000000,
3.485000,30.406625,17.425000,5.000000,
3.490000,30.493875,17.450000,5.000000,
3.495000,30.581250,17.475000,5.000000,
3.500000,30.668750,17.500000,5.000000,
3.505000,30.756375,17.525000,5.000000,
3.510000,30.844125,17.550000,5.000000,
3.515000,30.932000,17.575000,5.000000,
3.520000,31.020000,17.600000,5.000000,
3.525000,31.108125,17.625000,5.000000,
3.530000,31.196375,17.650000,5.000000,
3.535000,31.284750,17.675000,5.000000,
3.540000,31.373250,17.700000,5.000000,
3.545000,31.461875,17.725000,5.000000,
3.550000,31.550625,17.750000,5.000000,
3.555000,31.639500,17.775000,5.000000,
3.560000,31.728500,17.800000,5.000000,
3.565000,31.817625,17.825000,5.000000,
3.570000,31.906875,17.850000,5.000000,
3.575000,31.996250,17.875000,5.000000,
3.580000,32.085750,17.900000,5.000000,
3.585000,32.175375,17.925000,5.000000,
3.590000,32.265125,17.950000,5.000000,
3.595000,32.355000,17.975000,5.000000,
3.600000,32.445000,18.000000,5.000000,
3.605000,32.535125,18.025000,5.000000,
3.610000,32.625375,18.050000,5.000000,
3.615000,32.715750,18.075000,5.000000,
3.620000,32.806250,18.100000,5.000000,
3.625000,32.896875,18.125000,5.000000,
3.630000,32.987625,18.150000,5.000000,
3.635000,33.078500,18.175000,5.000000,
3.640000,33.169500,18.200000,5.000000,
3.645000,33.260625,18.225000,5.000000,
3.650000,33.351875,18.250000,5.000000,
3.655000,33.443250,18.275000,5.000000,
3.660000,33.534750,18.300000,5.000000,
3.665000,33.626375,18.325000,5.000000,
3.670000,33.718125,18.350000,5.000000,
3.675000,33.810000,18.375000,5.000000,
3.680000,33.902000,18.400000,5.000000,
3.685000,33.994125,18.425000,5.000000,
3.690000,34.086375,18.450000,5.000000,
3.695000,34.178750,18.475000,5.000000,
3.700000,34.271250,18.500000,5.000000,
3.705000,34.363875,18.525000,5.000000,
3.710000,34.456625,18.550000,5.000000,
3.715000,34.549500,18.575000,5.000000,
3.720000,34.642500,18.600000,5.000000,
3.725000,34.735625,18.625000,5.000000,
3.730000,34.828875,18.650000,5.000000,
3.735000,34.922250,18.675000,5.000000,
3.740000,35.015750,18.700000,5.000000,
3.745000,35.109375,18.725000,5.000000,
3.750000,35.203125,18.750000,5.000000,
3.755000,35.297000,18.775000,5.000000,
3.760000,35.391000,18.800000,5.000000,
3.765000,35.485125,18.825000,5.000000,
3.770000,35.579375,18.850000,5.000000,
3.775000,35.673750,18.875000,5.000000,
3.780000,35.768250,18.900000,5.000000,
3.785000,35.862875,18.925000,5.000000,
3.790000,35.957625,18.950000,5.000000,
3.795000,36.052500,18.975000,5.000000,
3.800000,36.147500,19.000000,5.000000,
3.805000,36.242625,19.025000,5.000000,
3.810000,36.337875,19.050000,5.000000,
3.815000,36.433250,19.075000,5.000000,
3.820000,36.528750,19.100000,5.000000,
3.825000,36.624375,19.125000,5.000000,
3.830000,36.720125,19.150000,5.000000,
3.835000,36.816000,19.175000,5.000000,
3.840000,36.912000,19.200000,5.000000,
3.845000,37.008125,19.225000,5.000000,
3.850000,37.104375,19.250000,5.000000,
3.855000,37.200750,19.275000,5.000000,
3.860000,37.297250,19.300000,5.000000,
3.865000,37.393875,19.325000,5.000000,
3.870000,37.490625,19.350000,5.000000,
3.875000,37.587500,19.375000,5.000000,
3.880000,37.684500,19.400000,5.000000,
3.885000,37.781625,19.425000,5.000000,
3.890000,37.878875,19.450000,5.000000,
3.895000,37.976250,19.475000,5.000000,
3.900000,38.073750,19.500000,5.000000,
3.905000,38.171375,19.525000,5.000000,
3.910000,38.269125,19.550000,5.000000,
3.915000,38.367000,19.575000,5.000000,
3.920000,38.465000,19.600000,5.000000,
3.925000,38.563125,19.625000,5.000000,
3.930000,38.661375,19.650000,5.000000,
3.935000,38.759750,19.675000,5.000000,
3.940000,38.858250,19.700000,5.000000,
3.945000,38.956875,19.725000,5.000000,
3.950000,39.055625,19.750000,5.000000,
3.955000,39.154500,19.775000,5.000000,
3.960000,39.253500,19.800000,5.000000,
3.965000,39.352625,19.825000,5.000000,
3.970000,39.451875,19.850000,5.000000,
3.975000,39.551250,19.875000,5.000000,
3.980000,39.650750,19.900000,5.000000,
3.985000,39.750375,19.925000,5.000000,
3.990000,39.850125,19.950000,5.000000,
3.995000,39.950000,19.975000,5.000000,
4.000000,40.050000,20.000000,5.000000,
4.005000,40.150125,20.025000,5.000000,
4.010000,40.250375,20.050000,5.000000,
4.015000,40.350750,20.075000,5.000000,
4.020000,40.451250,20.100000,5.000000,
4.025000,40.551875,20.125000,5.000000,
4.030000,40.652625,20.150000,5.000000,
4.035000,40.753500,20.175000,5.000000,
4.040000,40.854500,20.200000,5.000000,
4.045000,40.955625,20.225000,5.000000,
4.050000,41.056875,20.250000,5.000000,
4.055000,41.158250,20.275000,5.000000,
4.060000,41.259750,20.300000,5.000000,
4.065000,41.361375,20.325000,5.000000,
4.070000,41.463125,20.350000,5.000000,
4.075000,41.565000,20.375000,5.000000,
4.080000,41.667000,20.400000,5.000000,
4.085000,41.769125,20.425000,5.000000,
4.090000,41.871375,20.450000,5.000000,
4.095000,41.973750,20.475000,5.000000,
4.100000,42.076250,20.500000,5.000000,
4.105000,42.178875,20.525000,5.000000,
4.110000,42.281625,20.550000,5.000000,
4.115000,42.384500,20.575000,5.000000,
4.120000,42.487500,20.600000,5.000000,
4.125000,42.590625,20.625000,5.000000,
4.130000,42.693875,20.650000,5.000000,
4.135000,42.797250,20.675000,5.000000,
4.140000,42.900750,20.700000,5.000000,
4.145000,43.004375,20.725000,5.000000,
4.150000,43.108125,20.750000,5.000000,
4.155000,43.212000,20.775000,5.000000,
4.160000,43.316000,20.800000,5.000000,
4.165000,43.420125,20.825000,5.000000,
4.170000,43.524375,20.850000,5.000000,
4.175000,43.628750,20.875000,5.000000,
4.180000,43.733250,20.900000,5.000000,
4.185000,43.837875,20.925000,5.000000,
4.190000,43.942625,20.950000,5.000000,
4.195000,44.047500,20.975000,5.000000,
4.200000,44.152500,21.000000,5.000000,
4.205000,44.257625,21.025000,5.000000,
4.210000,44.362875,21.050000,5.000000,
4.215000,44.468250,21.075000,5.000000,
4.220000,44.573750,21.100000,5.000000,
4.225000,44.679375,21.125000,5.000000,
4.230000,44.785125,21.150000,5.000000,
4.235000,44.891000,21.175000,5.000000,
4.240000,44.997000,21.200000,5.000000,
4.245000,45.103125,21.225000,5.000000,
4.250000,45.209375,21.250000,5.000000,
4.255000,45.315750,21.275000,5.000000,
4.260000,45.422250,21.300000,5.000000,
4.265000,45.528875,21.325000,5.000000,
4.270000,45.635625,21.350000,5.000000,
4.275000,45.742500,21.375000,5.000000,
4.280000,45.849500,21.400000,5.000000,
4.285000,45.956625,21.425000,5.000000,
4.290000,46.063875,21.450000,5.000000,
4.295000,46.171250,21.475000,5.000000,
4.300000,46.278750,21.500000,5.000000,
4.305000,46.386375,21.525000,5.000000,
4.310000,46.494125,21.550000,5.000000,
4.315000,46.602000,21.575000,5.000000,
4.320000,46.710000,21.600000,5.000000,
4.325000,46.818125,21.625000,5.000000,
4.330000,46.926375,21.650000,5.000000,
4.335000,47.034750,21.675000,5.000000,
4.340000,47.143250,21.700000,5.000000,
4.345000,47.251875,21.725000,5.000000,
4.350000,47.360625,21.750000,5.000000,
4.355000,47.469500,21.775000,5.000000,
4.360000,47.578500,21.800000,5.000000,
4.365000,47.687625,21.825000,5.000000,
4.370000,47.796875,21.850000,5.000000,
4.375000,47.906250,21.875000,5.000000,
4.380000,48.015750,21.900000,5.000000,
4.385000,48.125375,21.925000,5.000000,
4.390000,48.235125,21.950000,5.000000,
4.395000,48.345000,21.975000,5.000000,
4.400000,48.455000,22.000000,5.000000,
4.405000,48.565125,22.025000,5.000000,
4.410000,48.675375,22.050000,5.000000,
4.415000,48.785750,22.075000,5.000000,
4.420000,48.896250,22.100000,5.000000,
4.425000,49.006875,22.125000,5.000000,
4.430000,49.117625,22.150000,5.000000,
4.435000,49.228500,22.175000,5.000000,
4.440000,49.339500,22.200000,5.000000,
4.445000,49.450625,22.225000,5.000000,
4.450000,49.561875,22.250000,5.000000,
4.455000,49.673250,22.275000,5.000000,
4.460000,49.784750,22.300000,5.000000,
4.465000,49.896375,22.325000,5.000000,
4.470000,50.008125,22.350000,5.000000,
4.475000,50.120000,22.375000,5.000000,
4.480000,50.232000,22.400000,5.000000,
4.485000,50.344125,22.425000,5.000000,
4.490000,50.456375,22.450000,5.000000,
4.495000,50.568750,22.475000,5.000000,
4.500000,50.681250,22.500000,5.000000,
4.505000,50.793875,22.525000,5.000000,
4.510000,50.906625,22.550000,5.000000,
4.515000,51.019500,22.575000,5.000000,
4.520000,51.132500,22.600000,5.000000,
4.525000,51.245625,22.625000,5.000000,
4.530000,51.358875,22.650000,5.000000,
4.535000,51.472250,22.675000,5.000000,
4.540000,51.585750,22.700000,5.000000,
4.545000,51.699375,22.725000,5.000000,
4.550000,51.813125,22.750000,5.000000,
4.555000,51.927000,22.775000,5.000000,
4.560000,52.041000,22.800000,5.000000,
4.565000,52.155125,22.825000,5.000000,
4.570000,52.269375,22.850000,5.000000,
4.575000,52.383750,22.875000,5.000000,
4.580000,52.498250,22.900000,5.000000,
4.585000,52.612875,22.925000,5.000000,
4.590000,52.727625,22.950000,5.000000,
4.595000,52.842500,22.975000,5.000000,
4.600000,52.957500,23.000000,5.000000,
4.605000,53.072625,23.025000,5.000000,
4.610000,53.187875,23.050000,5.000000,
4.615000,53.303250,23.075000,5.000000,
4.620000,53.418750,23.100000,5.000000,
4.625000,53.534375,23.125000,5.000000,
4.630000,53.650125,23.150000,5.000000,
4.635000,53.766000,23.175000,5.000000,
4.640000,53.882000,23.200000,5.000000,
4.645000,53.998125,23.225000,5.000000,
4.650000,54.114375,23.250000,5.000000,
4.655000,54.230750,23.275000,5.000000,
4.660000,54.347250,23.300000,5.000000,
4.665000,54.463875,23.325000,5.000000,
4.670000,54.580625,23.350000,5.000000,
4.675000,54.697500,23.375000,5.000000,
4.680000,54.814500,23.400000,5.000000,
4.685000,54.931625,23.425000,5.000000,
4.690000,55.048875,23.450000,5.000000,
4.695000,55.166250,23.475000,5.000000,
4.700000,55.283750,23.500000,5.000000,
4.705000,55.401375,23.525000,5.000000,
4.710000,55.519125,23.550000,5.000000,
4.715000,55.637000,23.575000,5.000000,
4.720000,55.755000,23.600000,5.000000,
4.725000,55.873125,23.625000,5.000000,
4.730000,55.991375,23.650000,5.000000,
4.735000,56.109750,23.675000,5.000000,
4.740000,56.228250,23.700000,5.000000,
4.745000,56.346875,23.725000,5.000000,
4.750000,56.465625,23.750000,5.000000,
4.755000,56.584500,23.775000,5.000000,
4.760000,56.703500,23.800000,5.000000,
4.765000,56.822625,23.825000,5.000000,
4.770000,56.941875,23.850000,5.000000,
4.775000,57.061250,23.875000,5.000000,
4.780000,57.180750,23.900000,5.000000,
4.785000,57.300375,23.925000,5.000000,
4.790000,57.420125,23.950000,5.000000,
4.795000,57.540000,23.975000,5.000000,
4.800000,57.660000,24.000000,5.000000,
4.805000,57.780125,24.025000,5.000000,
4.810000,57.900375,24.050000,5.000000,
4.815000,58.020750,24.075000,5.000000,
4.820000,58.141250,24.100000,5.000000,
4.825000,58.261875,24.125000,5.000000,
4.830000,58.382625,24.150000,5.000000,
4.835000,58.503500,24.175000,5.000000,
4.840000,58.624500,24.200000,5.000000,
4.845000,58.745625,24.225000,5.000000,
4.850000,58.866875,24.250000,5.000000,
4.855000,58.988250,24.275000,5.000000,
4.860000,59.109750,24.300000,5.000000,
4.865000,59.231375,24.325000,5.000000,
4.870000,59.353125,24.350000,5.000000,
4.875000,59.475000,24.375000,5.000000,
4.880000,59.597000,24.400000,5.000000,
4.885000,59.719125,24.425000,5.000000,
4.890000,59.841375,24.450000,5.000000,
4.895000,59.963750,24.475000,5.000000,
4.900000,60.086250,24.500000,5.000000,
4.905000,60.208875,24.525000,5.000000,
4.910000,60.331625,24.550000,5.000000,
4.915000,60.454500,24.575000,5.000000,
4.920000,60.577500,24.600000,5.000000,
4.925000,60.700625,24.625000,5.000000,
4.930000,60.823875,24.650000,5.000000,
4.935000,60.947250,24.675000,5.000000,
4.940000,61.070750,24.700000,5.000000,
4.945000,61.194375,24.725000,5.000000,
4.950000,61.318125,24.750000,5.000000,
4.955000,61.442000,24.775000,5.000000,
4.960000,61.566000,24.800000,5.000000,
4.965000,61.690125,24.825000,5.000000,
4.970000,61.814375,24.850000,5.000000,
4.975000,61.938750,24.875000,5.000000,
4.980000,62.063250,24.900000,5.000000,
4.985000,62.187875,24.925000,5.000000,
4.990000,62.312625,24.950000,5.000000,
4.995000,62.437500,24.975000,5.000000,
5.000000,62.562500,25.000000,5.000000,
